instrument	cruise	id	date	quantile	beads_fsc_small	beads_D1	beads_D2	width	notch_small_D1	notch_small_D2	notch_large_D1	notch_large_D2	offset_small_D1	offset_small_D2	offset_large_D1	offset_large_D2
989	MBARI_1	dc4534ed-b6dd-4fee-a752-148eb08a6223	2024-02-09T18:39:31+00:00	2.5	45084	26432	25296	5000	0.586	0.561	1.359	1.324	0	0	-34837	-34395
989	MBARI_1	dc4534ed-b6dd-4fee-a752-148eb08a6223	2024-02-09T18:39:31+00:00	50.0	45808	24128	23776	5000	0.527	0.519	1.37	1.337	0	0	-38629	-37469
989	MBARI_1	dc4534ed-b6dd-4fee-a752-148eb08a6223	2024-02-09T18:39:31+00:00	97.5	46208	22560	22160	5000	0.488	0.48	1.382	1.349	0	0	-41299	-40175
