instrument	cruise	id	date	quantile	beads_fsc_small	beads_D1	beads_D2	width	notch_small_D1	notch_small_D2	notch_large_D1	notch_large_D2	offset_small_D1	offset_small_D2	offset_large_D1	offset_large_D2
740	KOK1806	61c7ab38-8a7f-43bd-b51f-abcac2897718	2024-02-09T18:39:31+00:00	2.5	52480	39888	42304	5000	0.76	0.806	1.64	1.637	0	0	-46179	-43606
740	KOK1806	61c7ab38-8a7f-43bd-b51f-abcac2897718	2024-02-09T18:39:31+00:00	50.0	53408	37136	41120	5000	0.695	0.77	1.635	1.632	0	0	-50186	-46042
740	KOK1806	61c7ab38-8a7f-43bd-b51f-abcac2897718	2024-02-09T18:39:31+00:00	97.5	54400	34296	40304	5000	0.63	0.741	1.63	1.627	0	0	-54376	-48205
