instrument	cruise	id	date	quantile	beads_fsc_small	beads_D1	beads_D2	width	notch_small_D1	notch_small_D2	notch_large_D1	notch_large_D2	offset_small_D1	offset_small_D2	offset_large_D1	offset_large_D2
130	TN413	7419746c-35a1-451f-bf77-14e46a5228fb	2024-02-09T18:39:31+00:00	2.5	51808	45824	40636	15000	0.981	0.881	1.64	1.637	-5000	-5000	-39141	-44174
130	TN413	7419746c-35a1-451f-bf77-14e46a5228fb	2024-02-09T18:39:31+00:00	50.0	52512	44400	38640	15000	0.941	0.831	1.635	1.632	-5000	-5000	-41457	-47060
130	TN413	7419746c-35a1-451f-bf77-14e46a5228fb	2024-02-09T18:39:31+00:00	97.5	53136	43312	36720	15000	0.909	0.785	1.63	1.627	-5000	-5000	-43300	-49732
