start_date	filter_id
2024-12-27T12:00:00Z	3e7df7dd-b0e9-414b-8b0c-306698aed7de
2025-01-06T07:00:00Z	2100d071-01fc-4523-a67e-ce62cfb9e42d
2025-01-06T22:00:00Z	b4458f4d-4529-4127-9676-dbde9f19da4b
