instrument	cruise	id	date	quantile	beads_fsc_small	beads_D1	beads_D2	width	notch_small_D1	notch_small_D2	notch_large_D1	notch_large_D2	offset_small_D1	offset_small_D2	offset_large_D1	offset_large_D2
751	KM1906_towfish	811e49b1-197c-4090-91f9-280629f43126	2024-02-09T18:39:31+00:00	2.5	44688	28240	25980	5000	0.632	0.581	1.904	2.034	0	0	-56846	-64915
751	KM1906_towfish	811e49b1-197c-4090-91f9-280629f43126	2024-02-09T18:39:31+00:00	50.0	45264	27168	24568	5000	0.6	0.543	1.91	2.04	0	0	-59286	-67771
751	KM1906_towfish	811e49b1-197c-4090-91f9-280629f43126	2024-02-09T18:39:31+00:00	97.5	45808	26176	23104	5000	0.571	0.504	1.915	2.047	0	0	-61546	-70665
