instrument	cruise	id	date	quantile	beads_fsc_small	beads_D1	beads_D2	width	notch_small_D1	notch_small_D2	notch_large_D1	notch_large_D2	offset_small_D1	offset_small_D2	offset_large_D1	offset_large_D2
751	GP15_1	6446e0eb-171e-4411-9baa-2fb19c7fe7b4	2024-02-09T18:39:31+00:00	2.5	43808	37840	37856	5000	0.864	0.864	1.904	2.034	0	0	-45570	-51249
751	GP15_1	6446e0eb-171e-4411-9baa-2fb19c7fe7b4	2024-02-09T18:39:31+00:00	50.0	44272	36256	36224	5000	0.819	0.818	1.91	2.04	0	0	-48304	-54091
751	GP15_1	6446e0eb-171e-4411-9baa-2fb19c7fe7b4	2024-02-09T18:39:31+00:00	97.5	44624	35120	34656	5000	0.787	0.777	1.915	2.047	0	0	-50335	-56689
