instrument	cruise	id	date	quantile	beads_fsc_small	beads_D1	beads_D2	width	notch_small_D1	notch_small_D2	notch_large_D1	notch_large_D2	offset_small_D1	offset_small_D2	offset_large_D1	offset_large_D2
130	TN448	3abeb94c-28d4-4f13-b925-347308660b09	2026-04-23T18:29:09+00:00	2.5	55424.0	38968.0	39060.0	5000.0	0.703	0.705	1.64	1.637	0.0	0.0	-51927.0	-51669.0
130	TN448	3abeb94c-28d4-4f13-b925-347308660b09	2026-04-23T18:29:09+00:00	50.0	56384.0	37560.0	36704.0	5000.0	0.666	0.651	1.635	1.632	0.0	0.0	-54628.0	-55315.0
130	TN448	3abeb94c-28d4-4f13-b925-347308660b09	2026-04-23T18:29:09+00:00	97.5	57152.0	36464.0	34848.0	5000.0	0.638	0.61	1.63	1.627	0.0	0.0	-56694.0	-58138.0
