instrument	cruise	id	date	quantile	beads_fsc_small	beads_D1	beads_D2	width	notch_small_D1	notch_small_D2	notch_large_D1	notch_large_D2	offset_small_D1	offset_small_D2	offset_large_D1	offset_large_D2
751	Tokyo_1	d9a83cff-0716-48bf-913d-02af74b17f45	2024-02-09T18:39:31+00:00	2.5	50608	14896	19104	5000	0.294	0.377	1.904	2.034	0	0	-81462	-83833
751	Tokyo_1	d9a83cff-0716-48bf-913d-02af74b17f45	2024-02-09T18:39:31+00:00	50.0	51365	13440	17856	5000	0.262	0.348	1.91	2.04	0	0	-84667	-86929
751	Tokyo_1	d9a83cff-0716-48bf-913d-02af74b17f45	2024-02-09T18:39:31+00:00	97.5	51947	11200	15440	5000	0.216	0.297	1.915	2.047	0	0	-88279	-90896
