instrument	cruise	id	date	quantile	beads_fsc_small	beads_D1	beads_D2	width	notch_small_D1	notch_small_D2	notch_large_D1	notch_large_D2	offset_small_D1	offset_small_D2	offset_large_D1	offset_large_D2
740	SCOPE_11	5a49305e-fa0c-4099-9a03-d0ec188be24e	2024-02-09T18:39:31+00:00	2.5	51088	25648	33552	5000	0.502	0.657	1.64	1.637	0	0	-58136	-50079
740	SCOPE_11	5a49305e-fa0c-4099-9a03-d0ec188be24e	2024-02-09T18:39:31+00:00	50.0	51680	23872	31344	5000	0.462	0.607	1.635	1.632	0	0	-60625	-52998
740	SCOPE_11	5a49305e-fa0c-4099-9a03-d0ec188be24e	2024-02-09T18:39:31+00:00	97.5	52208	22352	28592	5000	0.428	0.548	1.63	1.627	0	0	-62747	-56350
