instrument	cruise	id	date	quantile	beads_fsc_small	beads_D1	beads_D2	width	notch_small_D1	notch_small_D2	notch_large_D1	notch_large_D2	offset_small_D1	offset_small_D2	offset_large_D1	offset_large_D2
740	Thompson_9	9869354b-a498-46b2-8696-03c068d7f3ab	2024-02-09T18:39:31+00:00	2.5	59008	31136	32224	5000	0.468	0.487	1.64	1.637	3504	3504	-65637	-64372
740	Thompson_9	9869354b-a498-46b2-8696-03c068d7f3ab	2024-02-09T18:39:31+00:00	50.0	59632	28192	29552	5000	0.414	0.437	1.635	1.632	3504	3504	-69306	-67767
740	Thompson_9	9869354b-a498-46b2-8696-03c068d7f3ab	2024-02-09T18:39:31+00:00	97.5	60048	25792	27888	5000	0.371	0.406	1.63	1.627	3504	3504	-72086	-69810
