instrument	cruise	id	date	quantile	beads_fsc_small	beads_D1	beads_D2	width	notch_small_D1	notch_small_D2	notch_large_D1	notch_large_D2	offset_small_D1	offset_small_D2	offset_large_D1	offset_large_D2
740	KM1923_740	086a3d69-0d53-4202-8f7b-65fa526fc6a1	2024-02-09T18:39:31+00:00	2.5	65000	43232	41812	5000	0.679	0.65	1.64	1.637	0	0	-46984	-48257
740	KM1923_740	086a3d69-0d53-4202-8f7b-65fa526fc6a1	2024-02-09T18:39:31+00:00	50.0	65000	42048	40432	5000	0.646	0.614	1.635	1.632	0	0	-49048	-50515
740	KM1923_740	086a3d69-0d53-4202-8f7b-65fa526fc6a1	2024-02-09T18:39:31+00:00	97.5	65000	40800	38848	5000	0.614	0.575	1.63	1.627	0	0	-51013	-52814
