instrument	cruise	id	date	quantile	beads_fsc_small	beads_D1	beads_D2	width	notch_small_D1	notch_small_D2	notch_large_D1	notch_large_D2	offset_small_D1	offset_small_D2	offset_large_D1	offset_large_D2
989	MBARI_2	4966d5ee-410c-4779-ba1b-77d493090c9a	2024-02-09T18:39:31+00:00	2.5	42960	26896	27776	5000	0.626	0.64	1.359	1.324	0	288	-31487	-29103
989	MBARI_2	4966d5ee-410c-4779-ba1b-77d493090c9a	2024-02-09T18:39:31+00:00	50.0	43728	25328	26112	5000	0.579	0.591	1.37	1.337	0	288	-34579	-32352
989	MBARI_2	4966d5ee-410c-4779-ba1b-77d493090c9a	2024-02-09T18:39:31+00:00	97.5	44144	23920	24640	5000	0.542	0.552	1.382	1.349	0	288	-37087	-34910
