instrument	cruise	id	date	quantile	beads_fsc_small	beads_D1	beads_D2	width	notch_small_D1	notch_small_D2	notch_large_D1	notch_large_D2	offset_small_D1	offset_small_D2	offset_large_D1	offset_large_D2
740	Thompson_10	4a3df097-d9db-4149-832b-48185dea0420	2024-02-09T18:39:31+00:00	2.5	38112	21024	23152	5000	0.552	0.603	1.64	1.637	0	152	-41480	-39237
740	Thompson_10	4a3df097-d9db-4149-832b-48185dea0420	2024-02-09T18:39:31+00:00	50.0	38608	19120	20608	5000	0.495	0.53	1.635	1.632	0	152	-44004	-42400
740	Thompson_10	4a3df097-d9db-4149-832b-48185dea0420	2024-02-09T18:39:31+00:00	97.5	38912	16752	18736	5000	0.431	0.478	1.63	1.627	0	152	-46675	-44574
