instrument	cruise	id	date	quantile	beads_fsc_small	beads_D1	beads_D2	width	notch_small_D1	notch_small_D2	notch_large_D1	notch_large_D2	offset_small_D1	offset_small_D2	offset_large_D1	offset_large_D2
740	KM2206_740	ed27fe70-99d3-4611-bd13-1854182c42c8	2024-02-09T18:39:31+00:00	2.5	56992	43360	42992	15000	0.849	0.842	1.64	1.637	-5000	-5000	-50107	-50304
740	KM2206_740	ed27fe70-99d3-4611-bd13-1854182c42c8	2024-02-09T18:39:31+00:00	50.0	57696	41200	40416	15000	0.801	0.787	1.635	1.632	-5000	-5000	-53133	-53744
740	KM2206_740	ed27fe70-99d3-4611-bd13-1854182c42c8	2024-02-09T18:39:31+00:00	97.5	58176	39552	38096	15000	0.766	0.741	1.63	1.627	-5000	-5000	-55275	-56556
