instrument	cruise	id	date	quantile	beads_fsc_small	beads_D1	beads_D2	width	notch_small_D1	notch_small_D2	notch_large_D1	notch_large_D2	offset_small_D1	offset_small_D2	offset_large_D1	offset_large_D2
751	Tokyo_3	8967ede4-d42d-4809-9ef2-fe571f776867	2024-02-09T18:39:31+00:00	2.5	49488	16896	17108	5000	0.341	0.346	1.904	2.034	0	0	-77329	-83551
751	Tokyo_3	8967ede4-d42d-4809-9ef2-fe571f776867	2024-02-09T18:39:31+00:00	50.0	50208	15792	15968	5000	0.315	0.318	1.91	2.04	0	0	-80105	-86456
751	Tokyo_3	8967ede4-d42d-4809-9ef2-fe571f776867	2024-02-09T18:39:31+00:00	97.5	50912	14752	14960	5000	0.29	0.294	1.915	2.047	0	0	-82744	-89257
