instrument	cruise	id	date	quantile	beads_fsc_small	beads_D1	beads_D2	width	notch_small_D1	notch_small_D2	notch_large_D1	notch_large_D2	offset_small_D1	offset_small_D2	offset_large_D1	offset_large_D2
740	HOT329	535dd50f-c7b5-4d52-8541-c2d52511574e	2024-02-09T18:39:31+00:00	2.5	42272	26112	25120	15000	0.618	0.594	1.64	1.637	0	0	-43214	-44079
740	HOT329	535dd50f-c7b5-4d52-8541-c2d52511574e	2024-02-09T18:39:31+00:00	50.0	43184	23840	22848	15000	0.552	0.529	1.635	1.632	0	0	-46766	-47628
740	HOT329	535dd50f-c7b5-4d52-8541-c2d52511574e	2024-02-09T18:39:31+00:00	97.5	44048	22576	20976	15000	0.513	0.476	1.63	1.627	0	0	-49222	-50690
