instrument	cruise	id	date	quantile	beads_fsc_small	beads_D1	beads_D2	width	notch_small_D1	notch_small_D2	notch_large_D1	notch_large_D2	offset_small_D1	offset_small_D2	offset_large_D1	offset_large_D2
740	SCOPE_12	74ea6339-8255-44ab-a9a4-f587107d2ffe	2024-02-09T18:39:31+00:00	2.5	53968	28912	31744	5000	0.536	0.588	1.64	1.637	0	0	-59596	-56602
740	SCOPE_12	74ea6339-8255-44ab-a9a4-f587107d2ffe	2024-02-09T18:39:31+00:00	50.0	54720	26960	28768	5000	0.493	0.526	1.635	1.632	0	0	-62507	-60535
740	SCOPE_12	74ea6339-8255-44ab-a9a4-f587107d2ffe	2024-02-09T18:39:31+00:00	97.5	55328	24880	25776	5000	0.45	0.466	1.63	1.627	0	0	-65305	-64243
