instrument	cruise	id	date	quantile	beads_fsc_small	beads_D1	beads_D2	width	notch_small_D1	notch_small_D2	notch_large_D1	notch_large_D2	offset_small_D1	offset_small_D2	offset_large_D1	offset_large_D2
740	Thompson_8	0366045f-c98d-4c40-a3e1-d3feb5a24f50	2024-02-09T18:39:31+00:00	2.5	45136	25968	25184	5000	0.575	0.558	1.64	1.637	0	0	-48055	-48704
740	Thompson_8	0366045f-c98d-4c40-a3e1-d3feb5a24f50	2024-02-09T18:39:31+00:00	50.0	45792	23920	23776	5000	0.522	0.519	1.635	1.632	0	0	-50950	-50957
740	Thompson_8	0366045f-c98d-4c40-a3e1-d3feb5a24f50	2024-02-09T18:39:31+00:00	97.5	46288	22320	21968	5000	0.482	0.475	1.63	1.627	0	0	-53129	-53343
